panel,group,credit,value,weight,bin_label,se,ci_low,ci_high
scatter_distress,FASt,39.0,5.666666666666667,2.05277858873487,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,4.166666666666667,0.701735804569533,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,2.0,0.737295203590376,NA,NA,NA,NA
scatter_distress,FASt,14.0,2.6666666666666665,2.04299644600338,NA,NA,NA,NA
scatter_distress,Non-FASt,11.0,4.5,0.684871760430331,NA,NA,NA,NA
scatter_distress,Non-FASt,5.0,4.0,0.747795381555476,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,3.8,0.505143149578231,NA,NA,NA,NA
scatter_distress,Non-FASt,5.0,4.2,0.654771683982401,NA,NA,NA,NA
scatter_distress,FASt,22.0,2.5,2.02280949779823,NA,NA,NA,NA
scatter_distress,Non-FASt,9.0,3.5,0.917711291575084,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,3.8333333333333335,0.695506891098383,NA,NA,NA,NA
scatter_distress,Non-FASt,9.0,3.6666666666666665,0.642298472796343,NA,NA,NA,NA
scatter_distress,FASt,80.0,4.666666666666667,1.98720830446816,NA,NA,NA,NA
scatter_distress,FASt,17.0,6.0,1.97984197773852,NA,NA,NA,NA
scatter_distress,FASt,15.0,5.4,1.92974492926788,NA,NA,NA,NA
scatter_distress,Non-FASt,4.0,3.1666666666666665,0.588435273226897,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,5.0,0.855662982335167,NA,NA,NA,NA
scatter_distress,Non-FASt,9.0,4.333333333333333,0.570987421106354,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,2.0,0.506003672329826,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,4.0,0.523781206029044,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,4.333333333333333,0.652359588347816,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,2.4,0.66686976044103,NA,NA,NA,NA
scatter_distress,Non-FASt,9.0,4.833333333333333,0.679979962388414,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,2.8333333333333335,0.563410996788428,NA,NA,NA,NA
scatter_distress,Non-FASt,2.0,3.2,0.781809011734673,NA,NA,NA,NA
scatter_distress,Non-FASt,9.0,5.2,0.606344861888253,NA,NA,NA,NA
scatter_distress,FASt,33.0,4.2,1.8847152278533,NA,NA,NA,NA
scatter_distress,FASt,56.0,2.8333333333333335,1.83487341340555,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,4.666666666666667,0.755939972241718,NA,NA,NA,NA
scatter_distress,FASt,34.0,5.0,1.90289193066592,NA,NA,NA,NA
scatter_distress,Non-FASt,4.0,5.666666666666667,0.770427666915123,NA,NA,NA,NA
scatter_distress,FASt,43.0,3.6666666666666665,1.94116423137441,NA,NA,NA,NA
scatter_distress,FASt,36.0,5.0,2.02007152417299,NA,NA,NA,NA
scatter_distress,FASt,41.0,2.6666666666666665,1.60308852610981,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,3.2,0.656305500517352,NA,NA,NA,NA
scatter_distress,Non-FASt,9.0,3.25,0.619572242587732,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,1.6666666666666667,0.5618186191733,NA,NA,NA,NA
scatter_distress,FASt,20.0,6.0,1.84754908722564,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,3.2,0.554944861901525,NA,NA,NA,NA
scatter_distress,Non-FASt,8.0,4.8,0.61013887776872,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,3.1666666666666665,0.642723206226674,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,5.0,0.612074925767078,NA,NA,NA,NA
scatter_distress,Non-FASt,5.0,4.166666666666667,0.737716363992483,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,2.4,0.682526032407703,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,5.833333333333333,0.685397014233254,NA,NA,NA,NA
scatter_distress,Non-FASt,4.0,4.5,0.659482659624827,NA,NA,NA,NA
scatter_distress,Non-FASt,5.0,2.6,0.829513880544459,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,1.0,0.469216411241851,NA,NA,NA,NA
scatter_distress,FASt,24.0,3.6,2.01679468641165,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,4.0,0.636688821798819,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,4.666666666666667,0.706746809431526,NA,NA,NA,NA
scatter_distress,Non-FASt,8.0,4.0,0.706192153586315,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,3.5,0.773691501616971,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,4.2,0.672299790108371,NA,NA,NA,NA
scatter_distress,FASt,25.0,4.833333333333333,2.04394816483072,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,3.1666666666666665,0.774816965690413,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,4.5,0.536795152313246,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,4.666666666666667,0.738871422478073,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,3.6666666666666665,0.563991305360633,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,4.0,0.615997702488742,NA,NA,NA,NA
scatter_distress,Non-FASt,2.0,3.5,0.792158442347084,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,3.0,0.717976015385809,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,4.6,0.820322965283248,NA,NA,NA,NA
scatter_distress,FASt,26.0,5.0,1.87983744827814,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,3.6666666666666665,0.515985575304607,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,4.166666666666667,0.710026344977155,NA,NA,NA,NA
scatter_distress,Non-FASt,2.0,4.4,0.600262965816763,NA,NA,NA,NA
scatter_distress,FASt,34.0,3.6666666666666665,1.99461384513142,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,2.1666666666666665,0.759720457630186,NA,NA,NA,NA
scatter_distress,FASt,53.0,4.0,1.98113774507406,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,4.0,0.702865288875809,NA,NA,NA,NA
scatter_distress,Non-FASt,5.0,3.8333333333333335,0.726559005798331,NA,NA,NA,NA
scatter_distress,Non-FASt,4.0,4.5,0.796301517312647,NA,NA,NA,NA
scatter_distress,FASt,64.0,3.0,1.92346908768666,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,4.666666666666667,0.679006097393515,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,3.2,0.706778293261991,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,3.8333333333333335,0.814291746195616,NA,NA,NA,NA
scatter_distress,Non-FASt,2.0,2.1666666666666665,0.986394557092118,NA,NA,NA,NA
scatter_distress,Non-FASt,4.0,2.25,0.668551637341636,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,4.2,0.620281249177244,NA,NA,NA,NA
scatter_distress,Non-FASt,2.0,3.6,0.59517538402795,NA,NA,NA,NA
scatter_distress,FASt,37.0,3.1666666666666665,1.78254104046774,NA,NA,NA,NA
scatter_distress,Non-FASt,9.0,5.0,0.666418967321887,NA,NA,NA,NA
scatter_distress,FASt,60.0,3.2,2.00569153181351,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,5.166666666666667,0.582772398823046,NA,NA,NA,NA
scatter_distress,Non-FASt,8.0,4.666666666666667,0.58444438289686,NA,NA,NA,NA
scatter_distress,Non-FASt,2.0,4.0,0.617599281298277,NA,NA,NA,NA
scatter_distress,FASt,27.0,4.6,1.91104259034374,NA,NA,NA,NA
scatter_distress,FASt,34.0,4.666666666666667,1.94116423137441,NA,NA,NA,NA
scatter_distress,Non-FASt,4.0,4.833333333333333,0.740057919435265,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,3.3333333333333335,0.794804801282613,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,3.0,0.832489784468881,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,4.0,0.601762051587866,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,3.1666666666666665,0.566134466613812,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,4.4,0.661959270238304,NA,NA,NA,NA
scatter_distress,FASt,21.0,2.8333333333333335,2.09331136642315,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,3.1666666666666665,0.715098629394573,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,5.0,0.551239823632261,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,2.6666666666666665,0.676017183985087,NA,NA,NA,NA
scatter_distress,Non-FASt,4.0,4.0,0.706034340409558,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,3.8333333333333335,0.539339606919892,NA,NA,NA,NA
scatter_distress,Non-FASt,9.0,4.166666666666667,0.953206092670864,NA,NA,NA,NA
scatter_distress,Non-FASt,2.0,5.0,0.586864832658757,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,4.833333333333333,0.710026344977155,NA,NA,NA,NA
scatter_distress,FASt,23.0,5.5,1.99182124719608,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,4.166666666666667,0.710108052800579,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,4.0,0.6945390513102,NA,NA,NA,NA
scatter_distress,FASt,50.0,3.0,1.86278966791954,NA,NA,NA,NA
scatter_distress,FASt,48.0,2.3333333333333335,1.8215906229763,NA,NA,NA,NA
scatter_distress,FASt,16.0,4.833333333333333,2.05012467792699,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,4.333333333333333,0.620504747055255,NA,NA,NA,NA
scatter_distress,FASt,32.0,4.333333333333333,1.72012820221917,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,3.8,0.741266529965862,NA,NA,NA,NA
scatter_distress,Non-FASt,11.0,4.0,0.730714264514733,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,3.6666666666666665,0.522529643540629,NA,NA,NA,NA
scatter_distress,Non-FASt,11.0,3.4,0.648137807367534,NA,NA,NA,NA
scatter_distress,FASt,26.0,2.1666666666666665,1.95754428020154,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,5.833333333333333,0.61102456569018,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,2.8,0.633708326444731,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,4.666666666666667,0.857709465219099,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,4.4,0.922960889090124,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,1.5,0.832176715563242,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,4.333333333333333,0.515928255704043,NA,NA,NA,NA
scatter_distress,Non-FASt,8.0,4.5,0.452296995016257,NA,NA,NA,NA
scatter_distress,Non-FASt,4.0,4.0,0.613531463269175,NA,NA,NA,NA
scatter_distress,FASt,45.0,5.2,2.04867483514533,NA,NA,NA,NA
scatter_distress,Non-FASt,2.0,6.0,0.572851719552118,NA,NA,NA,NA
scatter_distress,FASt,18.0,4.8,1.65539952392538,NA,NA,NA,NA
scatter_distress,FASt,41.0,5.0,1.94362743612138,NA,NA,NA,NA
scatter_distress,Non-FASt,5.0,3.8,0.683626727772662,NA,NA,NA,NA
scatter_distress,Non-FASt,5.0,2.6,0.704896615381819,NA,NA,NA,NA
scatter_distress,FASt,24.0,4.0,1.8308201331082,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,5.0,0.970754661835402,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,4.5,0.691781433321166,NA,NA,NA,NA
scatter_distress,Non-FASt,2.0,2.8333333333333335,0.923947398383374,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,4.5,0.575713582191161,NA,NA,NA,NA
scatter_distress,Non-FASt,11.0,4.0,0.615198356019471,NA,NA,NA,NA
scatter_distress,FASt,16.0,4.833333333333333,2.01265556388104,NA,NA,NA,NA
scatter_distress,Non-FASt,11.0,2.3333333333333335,0.592592262542363,NA,NA,NA,NA
scatter_distress,Non-FASt,9.0,4.166666666666667,0.6339806247389,NA,NA,NA,NA
scatter_distress,Non-FASt,11.0,3.2,0.703459992021067,NA,NA,NA,NA
scatter_distress,Non-FASt,4.0,2.8333333333333335,0.872533409244793,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,3.1666666666666665,0.624321528387283,NA,NA,NA,NA
scatter_distress,FASt,80.0,4.166666666666667,1.73633551580008,NA,NA,NA,NA
scatter_distress,FASt,32.0,3.8333333333333335,2.05178321715465,NA,NA,NA,NA
scatter_distress,FASt,29.0,3.6,1.83857881884067,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,3.8333333333333335,0.68366661276942,NA,NA,NA,NA
scatter_distress,Non-FASt,11.0,3.2,0.595285326781374,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,2.5,0.630534384399378,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,3.6666666666666665,0.789605626939988,NA,NA,NA,NA
scatter_distress,Non-FASt,11.0,4.5,0.742624701975883,NA,NA,NA,NA
scatter_distress,Non-FASt,8.0,3.4,0.758375885574101,NA,NA,NA,NA
scatter_distress,Non-FASt,2.0,3.0,0.539422924645227,NA,NA,NA,NA
scatter_distress,FASt,80.0,1.6666666666666667,1.71514220285365,NA,NA,NA,NA
scatter_distress,Non-FASt,8.0,4.2,0.711492390116546,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,3.0,0.580921295150661,NA,NA,NA,NA
scatter_distress,FASt,55.0,5.333333333333333,1.95554690514867,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,3.6666666666666665,0.559234200012119,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,3.0,0.62772534351072,NA,NA,NA,NA
scatter_distress,Non-FASt,11.0,2.5,0.933492314581591,NA,NA,NA,NA
scatter_distress,FASt,80.0,3.8333333333333335,1.99339907822585,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,4.2,0.706926991236593,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,5.833333333333333,0.623224409509827,NA,NA,NA,NA
scatter_distress,Non-FASt,5.0,2.6666666666666665,0.656039350601404,NA,NA,NA,NA
scatter_distress,Non-FASt,4.0,3.3333333333333335,0.606248366326477,NA,NA,NA,NA
scatter_distress,FASt,21.0,2.2,1.80137665697163,NA,NA,NA,NA
scatter_distress,Non-FASt,9.0,4.0,0.762705155687335,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,4.8,0.722649920108273,NA,NA,NA,NA
scatter_distress,Non-FASt,4.0,4.833333333333333,0.653022484031623,NA,NA,NA,NA
scatter_distress,Non-FASt,9.0,2.6666666666666665,0.812882459839964,NA,NA,NA,NA
scatter_distress,Non-FASt,8.0,5.833333333333333,0.771684340117146,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,3.4,0.625361020966415,NA,NA,NA,NA
scatter_distress,Non-FASt,4.0,4.0,0.870441405952447,NA,NA,NA,NA
scatter_distress,Non-FASt,9.0,3.1666666666666665,0.812952694588841,NA,NA,NA,NA
scatter_distress,Non-FASt,9.0,3.5,0.648702654898856,NA,NA,NA,NA
scatter_distress,Non-FASt,11.0,2.4,0.859474739396894,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,1.8333333333333333,0.684871760430331,NA,NA,NA,NA
scatter_distress,FASt,38.0,3.3333333333333335,1.63404241218118,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,2.4,0.555777897898242,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,3.1666666666666665,0.757152642250108,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,3.0,0.468718492287695,NA,NA,NA,NA
scatter_distress,Non-FASt,9.0,4.0,0.555529684807395,NA,NA,NA,NA
scatter_distress,Non-FASt,4.0,4.166666666666667,0.741606126940117,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,3.1666666666666665,0.630669816596757,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,4.5,0.848264655469068,NA,NA,NA,NA
scatter_distress,Non-FASt,5.0,3.4,0.663445259818566,NA,NA,NA,NA
scatter_distress,Non-FASt,11.0,4.6,0.772905923256222,NA,NA,NA,NA
scatter_distress,FASt,48.0,2.6,1.80849570317837,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,3.1666666666666665,0.705021139809086,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,4.0,0.597613157953185,NA,NA,NA,NA
scatter_distress,Non-FASt,2.0,4.0,0.7146536503368,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,3.2,0.67021916745121,NA,NA,NA,NA
scatter_distress,FASt,12.0,4.4,1.89353898717056,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,4.8,0.60363820667573,NA,NA,NA,NA
scatter_distress,FASt,57.0,3.0,1.78383409886539,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,6.0,0.548184896013299,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,4.8,0.71065481716519,NA,NA,NA,NA
scatter_distress,Non-FASt,4.0,4.5,0.685566866622123,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,2.4,0.547117384345828,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,3.6666666666666665,0.860350142576518,NA,NA,NA,NA
scatter_distress,FASt,40.0,5.5,2.06176692321619,NA,NA,NA,NA
scatter_distress,FASt,15.0,4.333333333333333,1.89260477009691,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,6.0,0.65644461980844,NA,NA,NA,NA
scatter_distress,Non-FASt,8.0,4.0,0.616023340857445,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,3.8333333333333335,0.598881094643686,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,2.3333333333333335,0.602884278249328,NA,NA,NA,NA
scatter_distress,Non-FASt,4.0,4.0,0.865149396443759,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,4.2,0.61647302254705,NA,NA,NA,NA
scatter_distress,FASt,42.0,5.0,1.97707283945006,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,4.0,0.583855718163662,NA,NA,NA,NA
scatter_distress,Non-FASt,11.0,4.833333333333333,0.725719987499283,NA,NA,NA,NA
scatter_distress,Non-FASt,8.0,3.8333333333333335,0.551909797841737,NA,NA,NA,NA
scatter_distress,Non-FASt,9.0,2.6,0.623016528144592,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,3.0,0.638686972187875,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,3.8333333333333335,0.652222420899285,NA,NA,NA,NA
scatter_distress,Non-FASt,11.0,5.0,0.6436972036408,NA,NA,NA,NA
scatter_distress,FASt,54.0,5.0,1.53049505737246,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,2.3333333333333335,0.901896429259978,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,3.8333333333333335,0.581193154893656,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,4.666666666666667,0.515194011991722,NA,NA,NA,NA
scatter_distress,FASt,38.0,4.166666666666667,1.99748454336707,NA,NA,NA,NA
scatter_distress,Non-FASt,11.0,3.6666666666666665,0.5851302383251,NA,NA,NA,NA
scatter_distress,Non-FASt,2.0,4.0,0.575643543125426,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,3.0,0.472200036987522,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,4.166666666666667,0.581235526169465,NA,NA,NA,NA
scatter_distress,Non-FASt,5.0,3.0,0.627212919633051,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,4.2,0.768898573881441,NA,NA,NA,NA
scatter_distress,FASt,80.0,4.5,2.05290051431165,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,3.6,0.606646017905907,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,3.3333333333333335,0.569099919701677,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,2.5,0.573063432687673,NA,NA,NA,NA
scatter_distress,Non-FASt,9.0,2.6666666666666665,0.652722016019798,NA,NA,NA,NA
scatter_distress,Non-FASt,11.0,4.0,0.756666845849154,NA,NA,NA,NA
scatter_distress,Non-FASt,8.0,4.0,0.636976590185513,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,5.0,0.548498943963342,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,4.5,0.793726851219334,NA,NA,NA,NA
scatter_distress,FASt,23.0,4.0,2.04565657579117,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,6.0,0.663920103807268,NA,NA,NA,NA
scatter_distress,FASt,57.0,3.6666666666666665,1.88958429080811,NA,NA,NA,NA
scatter_distress,FASt,50.0,3.4,1.95445248022944,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,3.8333333333333335,0.605732827840193,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,6.0,0.597178863944164,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,3.2,0.51625160573218,NA,NA,NA,NA
scatter_distress,Non-FASt,2.0,4.5,0.737587500008829,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,5.166666666666667,0.56215832715443,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,3.5,0.7146541749445,NA,NA,NA,NA
scatter_distress,Non-FASt,5.0,5.0,0.697596263921463,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,1.1666666666666667,0.586864832658757,NA,NA,NA,NA
scatter_distress,Non-FASt,9.0,3.0,0.905990638423962,NA,NA,NA,NA
scatter_distress,Non-FASt,5.0,3.2,0.722466201378268,NA,NA,NA,NA
scatter_distress,FASt,13.0,4.8,2.03454657270912,NA,NA,NA,NA
scatter_distress,FASt,23.0,4.2,2.00940251683138,NA,NA,NA,NA
scatter_distress,Non-FASt,2.0,3.6,0.936692178097583,NA,NA,NA,NA
scatter_distress,FASt,48.0,5.4,1.91568908548835,NA,NA,NA,NA
scatter_distress,Non-FASt,8.0,3.5,0.618213119072212,NA,NA,NA,NA
scatter_distress,FASt,17.0,4.0,1.85306820029636,NA,NA,NA,NA
scatter_distress,Non-FASt,9.0,3.1666666666666665,0.617442761391582,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,3.0,0.691898487171743,NA,NA,NA,NA
scatter_distress,FASt,26.0,4.666666666666667,1.8197646722674,NA,NA,NA,NA
scatter_distress,Non-FASt,11.0,3.6666666666666665,0.679542356068244,NA,NA,NA,NA
scatter_distress,Non-FASt,8.0,3.8,0.632440278659398,NA,NA,NA,NA
scatter_distress,Non-FASt,9.0,3.3333333333333335,0.566008902780164,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,4.333333333333333,0.631764774286203,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,4.75,0.663168399612141,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,3.4,1.11276772552243,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,2.5,0.691372002886423,NA,NA,NA,NA
scatter_distress,Non-FASt,11.0,3.6,0.653842719533619,NA,NA,NA,NA
scatter_distress,Non-FASt,8.0,3.0,0.726942707089217,NA,NA,NA,NA
scatter_distress,Non-FASt,11.0,2.6666666666666665,0.586921423929775,NA,NA,NA,NA
scatter_distress,Non-FASt,2.0,5.0,0.796301517312647,NA,NA,NA,NA
scatter_distress,FASt,12.0,4.25,1.86189526761743,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,2.5,0.57509805819471,NA,NA,NA,NA
scatter_distress,Non-FASt,2.0,3.4,0.818684481271265,NA,NA,NA,NA
scatter_distress,Non-FASt,11.0,6.0,0.492796842314559,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,3.5,0.872551603312285,NA,NA,NA,NA
scatter_distress,Non-FASt,11.0,3.0,0.657258138930061,NA,NA,NA,NA
scatter_distress,FASt,21.0,4.333333333333333,2.03174398041527,NA,NA,NA,NA
scatter_distress,FASt,19.0,4.166666666666667,2.01774034056727,NA,NA,NA,NA
scatter_distress,FASt,13.0,4.0,2.02458318883918,NA,NA,NA,NA
scatter_distress,FASt,49.0,4.833333333333333,1.99826314802485,NA,NA,NA,NA
scatter_distress,FASt,13.0,4.833333333333333,1.9854926491075,NA,NA,NA,NA
scatter_distress,Non-FASt,8.0,3.0,0.716063868603486,NA,NA,NA,NA
scatter_distress,FASt,34.0,3.3333333333333335,1.89425759462456,NA,NA,NA,NA
scatter_distress,Non-FASt,11.0,2.8,0.615096093006664,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,4.166666666666667,0.579323381175976,NA,NA,NA,NA
scatter_distress,Non-FASt,5.0,4.5,0.720943838767248,NA,NA,NA,NA
scatter_distress,Non-FASt,5.0,3.6666666666666665,0.59072452510439,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,5.5,0.654135444406119,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,4.0,0.64219590076033,NA,NA,NA,NA
scatter_distress,Non-FASt,5.0,4.666666666666667,0.676873980466973,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,3.1666666666666665,0.49654407191512,NA,NA,NA,NA
scatter_distress,Non-FASt,8.0,4.0,0.957633907016603,NA,NA,NA,NA
scatter_distress,Non-FASt,8.0,1.6666666666666667,0.535050519562366,NA,NA,NA,NA
scatter_distress,Non-FASt,8.0,1.6666666666666667,0.712916481617344,NA,NA,NA,NA
scatter_distress,Non-FASt,3.0,2.6666666666666665,0.775117282482278,NA,NA,NA,NA
scatter_distress,Non-FASt,8.0,2.6666666666666665,0.746480627779335,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,2.3333333333333335,0.823865911786952,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,4.0,0.591191173987949,NA,NA,NA,NA
scatter_distress,FASt,38.0,3.6666666666666665,1.98688383712347,NA,NA,NA,NA
scatter_distress,FASt,44.0,2.3333333333333335,1.78410981458358,NA,NA,NA,NA
scatter_distress,Non-FASt,10.0,3.4,0.618213119072212,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,2.0,0.708977125404378,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,2.1666666666666665,0.755980158446102,NA,NA,NA,NA
scatter_distress,FASt,14.0,5.0,2.00325402017602,NA,NA,NA,NA
scatter_distress,FASt,35.0,2.1666666666666665,1.98937620789352,NA,NA,NA,NA
scatter_distress,Non-FASt,4.0,6.0,0.919726764002194,NA,NA,NA,NA
scatter_distress,FASt,48.0,3.1666666666666665,1.80941695099786,NA,NA,NA,NA
scatter_distress,FASt,32.0,3.0,1.8542295163898,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,2.6666666666666665,0.594472469937344,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,2.8333333333333335,0.557763297202691,NA,NA,NA,NA
scatter_distress,FASt,23.0,3.3333333333333335,2.02317007900147,NA,NA,NA,NA
scatter_distress,Non-FASt,7.0,5.333333333333333,0.577806455660147,NA,NA,NA,NA
scatter_distress,Non-FASt,0.0,4.0,0.51749221146054,NA,NA,NA,NA
scatter_distress,FASt,27.0,4.0,1.96943009911448,NA,NA,NA,NA
scatter_distress,Non-FASt,11.0,3.1666666666666665,0.66899195302207,NA,NA,NA,NA
scatter_distress,Non-FASt,8.0,4.5,0.808976313588457,NA,NA,NA,NA
scatter_distress,Non-FASt,11.0,3.6666666666666665,0.578079170842999,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,4.0,0.579255430081666,NA,NA,NA,NA
scatter_distress,Non-FASt,8.0,4.0,0.60897395956834,NA,NA,NA,NA
scatter_distress,Non-FASt,1.0,3.1666666666666665,0.72690533620309,NA,NA,NA,NA
scatter_distress,FASt,21.0,4.2,2.01278392815309,NA,NA,NA,NA
scatter_distress,Non-FASt,6.0,4.333333333333333,0.641101318804453,NA,NA,NA,NA
scatter_distress,FASt,23.0,4.2,2.07692173176622,NA,NA,NA,NA
