"cohort","hgrades","hgrades_c","Cgrades","bparented","bparented_c","pell","hapcl","hprecalc13","hchallenge","hchallenge_c","cSFcareer","cSFcareer_c","firstgen","re_all","living18","sex","StemMaj","trnsfr_cr","x_FASt","credit_dose","credit_dose_c","XZ_c","r","r_minus","r_plus","sbmyself","sbvalued","sbcommunity","pgthink","pganalyze","pgwork","pgvalues","pgprobsolve","SEwellness","SEnonacad","SEactivities","SEacademic","SEdiverse","evalexp","sameinst","MHWdacad","MHWdlonely","MHWdmental","MHWdexhaust","MHWdsleep","MHWdfinancial","QIstudent","QIadvisor","QIfaculty","QIstaff","QIadmin","SFcareer","SFotherwork","SFdiscuss","SFperform","id","DE_group_temp","hdc17","DC_student","archetype_id","archetype_name","credit_band"
0,6,-0.5266,6,5,-1.0654,0,0,1,5,0.524,2,-0.2938,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,11,0,-0.1,-0.733980000000005,0,-4,-0.9,0.1,4,4,4,4,4,3,4,4,4,4,4,4,4,3,3,4,3,3,4,3,4,7,7,7,7,6,2,3,1,2,1950,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
0,7,0.4734,7,6,-0.0654000000000003,1,0,0,5,0.524,2,-0.2938,0,"Other/Multiracial/Unknown","On-campus (residence hall)","Female",0,2,0,-1,-1.63398,0,19,1.4,2.4,3,2,3,3,3,4,3,3,3,3,2,3,3,2,2,5,5,5,5,5,5,4,4,5,4,4,2,2,2,3,1951,1,2,1,8,"Multiracial Bridge-Builder","non_FASt_1_11"
0,6,-0.5266,5,5,-1.0654,0,1,0,2,-2.476,3,0.7062,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,4,0,-0.8,-1.43398,0,-4,-0.9,0.1,2,2,2,3,3,4,3,3,4,4,4,3,3,4,4,2,2,2,2,2,2,4,4,4,4,4,3,1,2,2,1952,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
1,8,1.4734,7,6,-0.0654000000000003,0,0,1,3,-1.476,3,0.7062,0,"Asian","With family (commuting)","Female",1,10,0,-0.2,-0.833980000000005,0,29,2.4,3.4,2,3,3,3,3,3,3,3,2,2,3,2,2,3,3,6,6,6,6,5,6,6,6,6,6,5,3,1,1,1,1953,1,3,1,3,"Asian High-Pressure Achiever","non_FASt_1_11"
0,7,0.4734,7,5,-1.0654,0,0,0,5,0.524,1,-1.2938,1,"Hispanic/Latino","With family (commuting)","Female",0,3,0,-0.9,-1.53398,0,22,1.7,2.7,2,2,1,3,3,3,3,3,2,2,2,3,2,3,3,4,4,4,4,5,4,1,2,2,2,1,1,3,3,3,1954,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,6,-0.5266,7,7,0.9346,1,0,0,4,-0.476,2,-0.2938,1,"Hispanic/Latino","With family (commuting)","Female",0,15,1,0.3,-0.333980000000005,-0.333980000000005,23,1.8,2.8,3,4,3,3,3,3,3,3,3,4,3,3,3,2,2,3,3,3,3,3,2,6,NA,6,NA,6,2,2,1,1,1955,2,6,1,1,"Latina Commuter Caretaker","FASt_12plus"
1,5,-1.5266,6,6,-0.0654000000000003,0,0,0,3,-1.476,3,0.7062,0,"Other/Multiracial/Unknown","With family (commuting)","Female",1,29,1,1.7,1.06602,1.06602,9,0.4,1.4,3,2,3,4,4,4,4,4,3,3,3,3,3,3,3,2,3,3,3,3,NA,5,6,6,6,6,3,1,2,1,1956,2,5,1,8,"Multiracial Bridge-Builder","FASt_12plus"
0,7,0.4734,7,6,-0.0654000000000003,0,0,0,3,-1.476,2,-0.2938,0,"White","On-campus (residence hall)","Male",0,21,1,0.9,0.266019999999995,0.266019999999995,24,1.9,2.9,4,4,4,3,3,4,3,3,4,4,4,4,4,4,4,2,1,2,1,2,2,6,6,6,7,7,2,1,3,1,1957,2,5,1,6,"White Residential Traditional","FASt_12plus"
1,8,1.4734,7,6,-0.0654000000000003,1,1,1,7,2.524,1,-1.2938,0,"White","On-campus (residence hall)","Male",0,4,0,-0.8,-1.43398,0,-1,-0.6,0.4,4,4,4,4,4,4,3,3,3,2,4,2,3,3,3,3,3,3,4,3,4,7,NA,7,7,7,1,2,3,3,1958,1,1,0,6,"White Residential Traditional","non_FASt_1_11"
1,5,-1.5266,6,6,-0.0654000000000003,0,1,0,5,0.524,1,-1.2938,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,48,1,3.6,2.96602,2.96602,22,1.7,2.7,4,3,3,3,4,4,3,4,3,3,3,3,4,3,3,4,4,4,NA,4,3,5,5,5,6,5,1,2,3,1,1959,2,7,1,9,"Hispanic On-Campus Transitioner","FASt_12plus"
0,7,0.4734,6,5,-1.0654,0,0,0,3,-1.476,2,-0.2938,0,"Hispanic/Latino","With family (commuting)","Female",0,42,1,3,2.36602,2.36602,24,1.9,2.9,2,2,3,2,2,2,1,1,1,2,1,1,2,3,3,6,5,6,6,6,6,5,4,5,5,5,2,2,2,1,1960,2,4,1,1,"Latina Commuter Caretaker","FASt_12plus"
1,6,-0.5266,7,8,1.9346,0,0,0,2,-2.476,2,-0.2938,0,"White","With family (commuting)","Male",0,30,1,1.8,1.16602,1.16602,-15,-2,-1,4,4,4,3,3,3,3,3,3,3,3,4,4,2,3,1,2,NA,2,2,1,4,4,4,4,4,2,2,2,1,1961,2,6,1,10,"Continuing-Gen Cruiser","FASt_12plus"
0,6,-0.5266,7,5,-1.0654,0,0,1,6,1.524,3,0.7062,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,5,0,-0.7,-1.33398,0,-4,-0.9,0.1,3,3,3,3,3,3,3,3,4,4,4,4,3,3,2,3,3,3,3,3,3,6,5,5,5,6,3,2,2,2,1962,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
1,7,0.4734,7,5,-1.0654,0,0,1,4,-0.476,3,0.7062,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,2,0,-1,-1.63398,0,34,2.9,3.9,3,2,3,3,4,2,2,3,3,2,3,3,2,2,2,4,5,4,4,4,4,4,3,4,4,4,3,3,3,1,1963,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
0,5,-1.5266,7,6,-0.0654000000000003,1,0,1,2,-2.476,1,-1.2938,1,"Hispanic/Latino","With family (commuting)","Female",0,13,1,0.1,-0.533980000000005,-0.533980000000005,-13,-1.8,-0.8,3,3,2,3,3,4,3,4,2,2,3,2,2,3,3,4,4,4,4,4,NA,3,4,4,4,4,1,2,3,2,1964,2,5,1,1,"Latina Commuter Caretaker","FASt_12plus"
1,6,-0.5266,7,5,-1.0654,1,0,1,4,-0.476,2,-0.2938,1,"White","With family (commuting)","Male",1,10,0,-0.2,-0.833980000000005,0,-9,-1.4,-0.4,2,2,2,3,2,2,3,2,3,4,2,3,4,3,3,4,4,3,4,3,3,6,6,5,5,6,2,2,2,4,1965,1,1,0,11,"White Rural First-Gen","non_FASt_1_11"
1,8,1.4734,7,6,-0.0654000000000003,0,0,0,4,-0.476,2,-0.2938,0,"Asian","With family (commuting)","Female",0,50,1,3.8,3.16602,3.16602,16,1.1,2.1,3,2,2,4,4,4,4,3,3,3,2,3,2,4,4,4,5,5,5,5,4,6,6,6,7,6,2,1,1,2,1966,2,7,1,3,"Asian High-Pressure Achiever","FASt_12plus"
0,6,-0.5266,7,5,-1.0654,1,0,0,3,-1.476,3,0.7062,0,"Asian","Off-campus (rent/apartment)","Male",0,4,0,-0.8,-1.43398,0,27,2.2,3.2,2,2,2,2,2,3,2,3,2,2,2,2,3,3,3,6,5,NA,5,5,4,5,5,4,5,4,3,3,1,2,1967,1,1,0,4,"Asian First-Gen Navigator","non_FASt_1_11"
0,5,-1.5266,7,6,-0.0654000000000003,0,1,0,4,-0.476,4,1.7062,0,"Hispanic/Latino","On-campus (residence hall)","Male",0,32,1,2,1.36602,1.36602,33,2.8,3.8,3,3,4,2,2,2,3,3,3,3,3,4,3,3,3,3,3,2,3,3,3,4,4,4,4,3,4,1,2,2,1968,2,6,1,9,"Hispanic On-Campus Transitioner","FASt_12plus"
0,5,-1.5266,6,7,0.9346,0,0,0,5,0.524,3,0.7062,1,"Hispanic/Latino","With family (commuting)","Female",0,80,1,6.8,6.16602,6.16602,4,-0.1,0.9,3,3,3,4,4,4,4,4,2,2,1,2,2,2,2,5,4,5,5,4,6,5,4,4,4,4,3,2,3,1,1969,2,5,1,1,"Latina Commuter Caretaker","FASt_12plus"
1,8,1.4734,7,7,0.9346,0,1,0,2,-2.476,3,0.7062,0,"White","Off-campus (rent/apartment)","Female",1,7,0,-0.5,-1.13398,0,0,-0.5,0.5,3,3,3,4,3,4,3,4,2,2,2,2,2,4,4,3,4,3,3,3,2,5,NA,4,5,4,3,1,3,3,1970,1,1,0,10,"Continuing-Gen Cruiser","non_FASt_1_11"
1,5,-1.5266,7,6,-0.0654000000000003,0,1,0,3,-1.476,1,-1.2938,1,"Hispanic/Latino","With family (commuting)","Female",1,10,0,-0.2,-0.833980000000005,0,23,1.8,2.8,2,2,2,3,3,3,3,3,2,2,2,2,2,3,3,4,4,4,4,4,5,4,4,4,4,4,1,3,2,1,1971,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,6,-0.5266,7,7,0.9346,1,0,0,5,0.524,2,-0.2938,0,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,7,0,-0.5,-1.13398,0,24,1.9,2.9,3,4,4,3,3,2,1,2,2,2,3,2,3,2,2,NA,2,2,2,2,2,4,4,4,5,4,2,3,2,3,1972,1,1,0,2,"Latino Off-Campus Working","non_FASt_1_11"
0,5,-1.5266,7,8,1.9346,1,0,0,4,-0.476,1,-1.2938,1,"Hispanic/Latino","Off-campus (rent/apartment)","Male",0,26,1,1.4,0.766019999999995,0.766019999999995,5,0,1,2,3,2,3,3,3,2,3,3,4,4,3,3,3,4,4,3,4,3,4,3,6,5,6,5,NA,1,2,2,1,1973,2,7,1,2,"Latino Off-Campus Working","FASt_12plus"
0,7,0.4734,6,5,-1.0654,0,0,1,2,-2.476,2,-0.2938,0,"White","On-campus (residence hall)","Female",0,19,1,0.7,0.0660199999999954,0.0660199999999954,-6,-1.1,-0.1,3,4,4,4,3,4,3,3,3,3,3,3,3,3,3,4,4,3,5,4,4,NA,7,7,NA,7,2,1,2,3,1974,2,4,1,6,"White Residential Traditional","FASt_12plus"
0,7,0.4734,7,6,-0.0654000000000003,0,0,1,6,1.524,1,-1.2938,0,"Hispanic/Latino","With family (commuting)","Female",0,49,1,3.7,3.06602,3.06602,4,-0.1,0.9,2,2,2,4,4,4,3,3,2,2,1,2,1,3,3,5,5,NA,5,NA,5,4,5,5,4,4,1,2,3,2,1975,2,4,1,1,"Latina Commuter Caretaker","FASt_12plus"
1,8,1.4734,7,5,-1.0654,0,1,1,1,-3.476,3,0.7062,0,"White","On-campus (residence hall)","Male",1,0,0,-1.2,-1.83398,0,21,1.6,2.6,4,4,4,4,3,4,4,4,3,3,3,3,3,4,4,3,3,3,3,2,3,5,6,6,6,6,3,2,2,4,1976,0,2,1,6,"White Residential Traditional","non_DE"
0,7,0.4734,7,5,-1.0654,0,0,0,4,-0.476,2,-0.2938,1,"Hispanic/Latino","With family (commuting)","Female",0,57,1,4.5,3.86602,3.86602,21,1.6,2.6,3,3,3,2,3,3,3,3,3,2,2,3,2,4,3,5,5,6,6,5,NA,4,4,4,4,4,2,2,4,1,1977,2,4,1,1,"Latina Commuter Caretaker","FASt_12plus"
0,7,0.4734,6,7,0.9346,0,0,1,6,1.524,1,-1.2938,0,"Hispanic/Latino","Off-campus (rent/apartment)","Male",1,35,1,2.3,1.66602,1.66602,23,1.8,2.8,2,2,2,3,2,3,3,2,2,3,2,2,3,2,2,5,5,5,5,5,5,4,5,4,4,4,1,2,2,2,1978,2,7,1,2,"Latino Off-Campus Working","FASt_12plus"
0,7,0.4734,7,6,-0.0654000000000003,1,1,0,2,-2.476,4,1.7062,0,"Other/Multiracial/Unknown","On-campus (residence hall)","Male",0,60,1,4.8,4.16602,4.16602,14,0.9,1.9,2,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,4,4,4,4,4,4,1,3,1,1979,2,4,1,8,"Multiracial Bridge-Builder","FASt_12plus"
1,7,0.4734,7,7,0.9346,1,1,1,4,-0.476,2,-0.2938,1,"Hispanic/Latino","With family (commuting)","Female",0,9,0,-0.3,-0.933980000000004,0,13,0.8,1.8,3,3,3,3,3,3,3,3,2,2,2,2,2,3,3,4,4,4,3,4,4,5,5,5,5,5,2,1,3,1,1980,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,6,-0.5266,7,7,0.9346,1,0,0,3,-1.476,3,0.7062,1,"White","Off-campus (rent/apartment)","Male",0,25,1,1.3,0.666019999999996,0.666019999999996,-15,-2,-1,4,3,3,4,2,4,2,3,1,1,2,2,2,2,2,2,1,2,2,1,1,4,5,5,6,4,3,2,2,1,1981,2,6,1,13,"White Working-Class Striver","FASt_12plus"
1,7,0.4734,7,5,-1.0654,0,1,1,4,-0.476,4,1.7062,1,"Other/Multiracial/Unknown","On-campus (residence hall)","Female",1,36,1,2.4,1.76602,1.76602,-6,-1.1,-0.1,4,4,4,4,4,4,3,3,4,4,4,3,4,3,3,3,4,3,3,3,3,5,5,NA,5,5,4,1,1,1,1982,2,6,1,8,"Multiracial Bridge-Builder","FASt_12plus"
0,6,-0.5266,7,8,1.9346,1,1,0,3,-1.476,3,0.7062,0,"White","Off-campus (rent/apartment)","Male",0,22,1,1,0.366019999999995,0.366019999999995,26,2.1,3.1,2,2,2,3,2,2,3,2,2,2,2,2,2,3,3,4,4,4,NA,4,3,4,3,3,4,4,3,3,2,2,1983,2,4,1,13,"White Working-Class Striver","FASt_12plus"
0,8,1.4734,7,7,0.9346,0,0,0,4,-0.476,2,-0.2938,0,"White","On-campus (residence hall)","Female",0,67,1,5.5,4.86602,4.86602,23,1.8,2.8,4,4,4,2,3,3,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3,7,6,6,6,7,2,2,2,2,1984,2,4,1,6,"White Residential Traditional","FASt_12plus"
1,5,-1.5266,6,6,-0.0654000000000003,1,0,0,4,-0.476,3,0.7062,0,"Hispanic/Latino","With family (commuting)","Female",0,1,0,-1.1,-1.73398,0,33,2.8,3.8,3,4,3,4,3,3,4,4,2,3,2,2,3,3,3,5,5,5,4,5,5,5,4,3,4,4,3,3,2,3,1985,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,5,-1.5266,7,6,-0.0654000000000003,1,0,0,4,-0.476,3,0.7062,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,9,0,-0.3,-0.933980000000004,0,8,0.3,1.3,3,3,4,3,3,3,2,3,3,3,3,3,3,3,4,4,4,4,4,4,5,5,5,4,5,5,3,3,2,1,1986,1,1,0,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
1,7,0.4734,7,7,0.9346,1,1,0,3,-1.476,3,0.7062,0,"Asian","With family (commuting)","Female",1,33,1,2.1,1.46602,1.46602,20,1.5,2.5,2,2,3,3,3,3,3,3,3,2,2,2,2,3,3,5,6,5,5,NA,5,3,4,4,4,4,3,2,3,1,1987,2,7,1,3,"Asian High-Pressure Achiever","FASt_12plus"
1,5,-1.5266,7,6,-0.0654000000000003,1,0,0,3,-1.476,2,-0.2938,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,20,1,0.8,0.166019999999996,0.166019999999996,9,0.4,1.4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,2,4,4,5,4,4,5,5,6,5,5,5,2,2,2,2,1988,2,5,1,9,"Hispanic On-Campus Transitioner","FASt_12plus"
0,8,1.4734,7,6,-0.0654000000000003,0,1,0,7,2.524,2,-0.2938,0,"Asian","With family (commuting)","Male",0,47,1,3.5,2.86602,2.86602,24,1.9,2.9,1,1,2,3,3,3,3,3,2,2,3,3,3,3,3,5,6,5,5,5,6,5,5,5,NA,4,2,2,3,2,1989,2,7,1,3,"Asian High-Pressure Achiever","FASt_12plus"
0,6,-0.5266,7,6,-0.0654000000000003,1,1,0,4,-0.476,2,-0.2938,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,34,1,2.2,1.56602,1.56602,-15,-2,-1,4,4,3,3,3,3,3,3,3,3,3,3,2,4,3,3,3,4,4,3,3,7,6,7,7,6,2,3,3,2,1990,2,4,1,9,"Hispanic On-Campus Transitioner","FASt_12plus"
1,7,0.4734,7,5,-1.0654,1,1,1,6,1.524,2,-0.2938,0,"White","On-campus (residence hall)","Male",0,20,1,0.8,0.166019999999996,0.166019999999996,7,0.2,1.2,4,3,3,4,4,4,4,3,3,3,3,3,3,4,4,3,3,2,3,3,3,7,6,6,6,6,2,1,2,1,1991,2,4,1,6,"White Residential Traditional","FASt_12plus"
0,6,-0.5266,7,5,-1.0654,0,0,0,5,0.524,3,0.7062,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,22,1,1,0.366019999999995,0.366019999999995,-13,-1.8,-0.8,4,4,4,4,3,3,4,4,3,2,3,3,3,4,4,4,3,3,3,3,4,5,5,5,5,5,3,2,2,2,1992,2,4,1,9,"Hispanic On-Campus Transitioner","FASt_12plus"
1,8,1.4734,7,7,0.9346,1,0,1,5,0.524,4,1.7062,0,"White","With family (commuting)","Female",0,25,1,1.3,0.666019999999996,0.666019999999996,27,2.2,3.2,3,3,3,3,4,2,3,3,3,3,3,2,2,3,3,5,5,4,4,5,4,5,5,5,5,5,4,2,2,2,1993,2,7,1,11,"White Rural First-Gen","FASt_12plus"
1,6,-0.5266,6,7,0.9346,0,0,1,5,0.524,3,0.7062,1,"Hispanic/Latino","With family (commuting)","Female",0,14,1,0.2,-0.433980000000005,-0.433980000000005,7,0.2,1.2,3,3,3,2,2,2,2,2,2,3,2,2,2,3,3,5,5,6,6,5,6,4,4,NA,3,4,3,2,3,1,1994,2,6,1,1,"Latina Commuter Caretaker","FASt_12plus"
1,6,-0.5266,6,5,-1.0654,0,1,1,4,-0.476,1,-1.2938,1,"Other/Multiracial/Unknown","On-campus (residence hall)","Male",0,11,0,-0.1,-0.733980000000005,0,5,0,1,1,1,1,2,3,2,2,3,3,3,4,3,3,3,3,3,3,3,3,3,4,5,6,5,5,5,1,1,3,3,1995,1,1,0,8,"Multiracial Bridge-Builder","non_FASt_1_11"
0,5,-1.5266,7,5,-1.0654,1,0,1,5,0.524,2,-0.2938,1,"Hispanic/Latino","With family (commuting)","Female",0,5,0,-0.7,-1.33398,0,-4,-0.9,0.1,1,2,2,3,2,3,2,2,3,2,3,3,3,4,4,4,3,3,NA,3,4,3,3,NA,3,3,2,2,1,1,1996,1,1,0,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,7,0.4734,7,5,-1.0654,0,0,0,5,0.524,4,1.7062,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,29,1,1.7,1.06602,1.06602,6,0.1,1.1,2,3,2,4,3,3,3,3,1,2,2,2,3,3,3,4,5,NA,4,4,3,5,5,5,6,6,4,3,3,1,1997,2,4,1,9,"Hispanic On-Campus Transitioner","FASt_12plus"
0,5,-1.5266,7,6,-0.0654000000000003,1,0,0,6,1.524,2,-0.2938,1,"Asian","Off-campus (rent/apartment)","Female",0,29,1,1.7,1.06602,1.06602,25,2,3,1,2,2,2,2,2,2,2,2,2,2,3,3,3,2,5,5,NA,5,NA,5,5,5,NA,5,6,2,1,3,2,1998,2,6,1,4,"Asian First-Gen Navigator","FASt_12plus"
0,6,-0.5266,7,7,0.9346,1,0,0,4,-0.476,3,0.7062,1,"Hispanic/Latino","With family (commuting)","Female",1,5,0,-0.7,-1.33398,0,23,1.8,2.8,2,2,1,2,3,3,3,2,2,4,3,3,3,2,2,6,6,5,6,6,5,4,3,3,NA,3,3,2,1,3,1999,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
0,7,0.4734,7,6,-0.0654000000000003,0,0,0,6,1.524,1,-1.2938,0,"Asian","With family (commuting)","Male",0,46,1,3.4,2.76602,2.76602,9,0.4,1.4,3,3,3,2,1,1,2,1,3,3,3,3,3,2,3,5,5,5,5,5,5,4,5,5,4,5,1,2,4,2,2000,2,4,1,3,"Asian High-Pressure Achiever","FASt_12plus"
0,7,0.4734,7,8,1.9346,0,0,1,6,1.524,3,0.7062,1,"Asian","With family (commuting)","Male",0,21,1,0.9,0.266019999999995,0.266019999999995,27,2.2,3.2,2,2,2,3,4,3,3,3,3,3,2,3,3,3,3,4,4,4,3,4,4,5,4,5,4,4,3,3,2,1,2001,2,4,1,3,"Asian High-Pressure Achiever","FASt_12plus"
1,5,-1.5266,6,7,0.9346,0,0,0,3,-1.476,3,0.7062,1,"Hispanic/Latino","On-campus (residence hall)","Male",0,4,0,-0.8,-1.43398,0,32,2.7,3.7,2,3,3,3,3,3,3,4,3,3,3,3,3,4,4,3,2,2,2,2,3,6,6,5,5,6,3,2,4,3,2002,1,2,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
1,6,-0.5266,7,7,0.9346,0,1,0,2,-2.476,2,-0.2938,0,"Hispanic/Latino","On-campus (residence hall)","Male",0,9,0,-0.3,-0.933980000000004,0,-15,-2,-1,3,3,3,3,3,3,2,3,4,3,4,4,3,2,3,3,3,4,3,4,4,6,5,5,5,5,2,4,2,3,2003,1,3,1,9,"Hispanic On-Campus Transitioner","non_FASt_1_11"
1,6,-0.5266,6,6,-0.0654000000000003,1,0,0,5,0.524,4,1.7062,0,"White","Off-campus (rent/apartment)","Female",0,11,0,-0.1,-0.733980000000005,0,-6,-1.1,-0.1,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,NA,4,4,4,4,4,4,4,4,3,3,4,2,2,2,2004,1,2,1,7,"White Off-Campus Working","non_FASt_1_11"
1,8,1.4734,7,7,0.9346,0,1,0,4,-0.476,2,-0.2938,0,"Hispanic/Latino","With family (commuting)","Female",0,7,0,-0.5,-1.13398,0,27,2.2,3.2,3,3,3,3,3,3,2,2,2,3,3,3,3,2,2,4,4,4,4,5,4,5,6,5,5,6,2,2,3,2,2005,1,2,1,1,"Latina Commuter Caretaker","non_FASt_1_11"
1,7,0.4734,6,7,0.9346,0,0,1,2,-2.476,2,-0.2938,0,"White","Off-campus (rent/apartment)","Female",0,3,0,-0.9,-1.53398,0,12,0.7,1.7,3,3,3,2,2,2,3,2,2,2,3,3,3,3,3,4,3,3,3,4,3,6,5,5,6,6,2,1,2,2,2006,1,1,0,13,"White Working-Class Striver","non_FASt_1_11"
0,5,-1.5266,6,6,-0.0654000000000003,1,1,1,4,-0.476,3,0.7062,1,"Other/Multiracial/Unknown","With family (commuting)","Female",1,9,0,-0.3,-0.933980000000004,0,17,1.2,2.2,3,3,3,3,2,3,3,3,3,3,3,3,2,2,3,6,4,5,5,5,5,4,4,4,4,4,3,2,3,2,2007,1,3,1,8,"Multiracial Bridge-Builder","non_FASt_1_11"
0,6,-0.5266,6,8,1.9346,0,0,1,4,-0.476,3,0.7062,0,"Asian","With family (commuting)","Female",0,17,1,0.5,-0.133980000000005,-0.133980000000005,-15,-2,-1,3,2,2,4,3,4,4,4,3,3,4,3,3,3,3,5,6,5,5,6,5,4,4,4,5,4,3,3,2,2,2008,2,5,1,3,"Asian High-Pressure Achiever","FASt_12plus"
0,6,-0.5266,7,6,-0.0654000000000003,1,0,0,3,-1.476,2,-0.2938,0,"Hispanic/Latino","On-campus (residence hall)","Female",0,13,1,0.1,-0.533980000000005,-0.533980000000005,29,2.4,3.4,3,4,3,4,4,4,4,4,3,3,3,3,3,2,2,3,4,3,4,4,4,6,5,6,5,6,2,1,3,3,2009,2,4,1,9,"Hispanic On-Campus Transitioner","FASt_12plus"
1,8,1.4734,7,7,0.9346,1,0,1,5,0.524,2,-0.2938,1,"White","Off-campus (rent/apartment)","Female",0,18,1,0.6,-0.0339800000000046,-0.0339800000000046,4,-0.1,0.9,3,3,3,3,2,4,3,3,4,2,2,2,3,2,2,4,4,4,4,4,4,5,5,5,5,4,2,2,4,3,2010,2,6,1,13,"White Working-Class Striver","FASt_12plus"
1,6,-0.5266,7,8,1.9346,1,0,0,6,1.524,4,1.7062,1,"Hispanic/Latino","On-campus (residence hall)","Female",0,13,1,0.1,-0.533980000000005,-0.533980000000005,4,-0.1,0.9,4,4,3,3,3,3,3,3,3,2,3,3,3,3,3,5,4,4,5,5,5,NA,6,6,7,7,4,3,2,3,2011,2,6,1,9,"Hispanic On-Campus Transitioner","FASt_12plus"
1,7,0.4734,7,5,-1.0654,0,0,1,2,-2.476,3,0.7062,1,"White","Off-campus (rent/apartment)","Female",0,0,0,-1.2,-1.83398,0,-9,-1.4,-0.4,2,2,2,3,3,2,3,3,4,4,3,4,4,3,3,6,NA,6,6,6,5,5,5,5,4,6,3,2,3,3,2012,0,2,1,13,"White Working-Class Striver","non_DE"
1,8,1.4734,7,7,0.9346,1,1,0,4,-0.476,3,0.7062,1,"Asian","With family (commuting)","Female",0,29,1,1.7,1.06602,1.06602,3,-0.2,0.8,1,1,1,3,3,3,3,2,2,2,4,3,3,3,3,4,4,4,4,5,4,5,4,5,5,5,3,2,1,2,2013,2,4,1,3,"Asian High-Pressure Achiever","FASt_12plus"
0,8,1.4734,7,6,-0.0654000000000003,0,0,1,3,-1.476,3,0.7062,0,"White","On-campus (residence hall)","Female",1,9,0,-0.3,-0.933980000000004,0,2,-0.3,0.7,4,3,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,NA,3,4,5,5,5,NA,6,3,2,2,1,2014,1,2,1,6,"White Residential Traditional","non_FASt_1_11"
1,8,1.4734,7,6,-0.0654000000000003,0,0,1,6,1.524,3,0.7062,0,"White","On-campus (residence hall)","Male",0,41,1,2.9,2.26602,2.26602,0,-0.5,0.5,4,4,4,3,3,3,3,4,4,3,4,3,3,4,4,2,3,3,3,2,3,4,5,5,5,5,3,2,2,2,2015,2,5,1,6,"White Residential Traditional","FASt_12plus"
1,6,-0.5266,4,7,0.9346,1,1,0,3,-1.476,1,-1.2938,1,"Hispanic/Latino","On-campus (residence hall)","Male",1,36,1,2.4,1.76602,1.76602,20,1.5,2.5,4,4,3,3,3,3,4,3,4,3,4,4,4,4,4,4,4,3,3,3,NA,6,6,6,6,5,1,3,3,2,2016,2,5,1,9,"Hispanic On-Campus Transitioner","FASt_12plus"
0,8,1.4734,7,7,0.9346,0,0,0,3,-1.476,3,0.7062,1,"Asian","Off-campus (rent/apartment)","Male",0,20,1,0.8,0.166019999999996,0.166019999999996,24,1.9,2.9,3,2,3,3,3,3,3,3,2,3,2,3,3,2,2,5,5,5,5,5,NA,4,4,4,4,4,3,2,3,2,2017,2,5,1,4,"Asian First-Gen Navigator","FASt_12plus"
0,7,0.4734,7,6,-0.0654000000000003,0,0,1,3,-1.476,1,-1.2938,1,"White","Off-campus (rent/apartment)","Female",0,17,1,0.5,-0.133980000000005,-0.133980000000005,-4,-0.9,0.1,2,2,2,3,3,3,3,2,2,2,2,2,2,3,3,4,4,4,4,4,NA,7,6,6,6,6,1,2,3,2,2018,2,5,1,13,"White Working-Class Striver","FASt_12plus"
0,5,-1.5266,7,8,1.9346,0,0,0,5,0.524,3,0.7062,0,"Black/African American","On-campus (residence hall)","Female",0,11,0,-0.1,-0.733980000000005,0,14,0.9,1.9,2,3,3,3,3,3,4,4,3,2,3,2,4,3,3,3,3,4,3,3,2,NA,4,5,5,5,3,2,2,2,2019,1,3,1,5,"Black Campus Connector","non_FASt_1_11"
1,8,1.4734,7,6,-0.0654000000000003,0,1,1,4,-0.476,2,-0.2938,0,"White","On-campus (residence hall)","Male",0,20,1,0.8,0.166019999999996,0.166019999999996,-15,-2,-1,3,3,2,3,4,4,4,4,4,3,3,3,4,3,2,4,NA,4,4,4,3,6,6,6,7,7,2,3,2,3,2020,2,5,1,6,"White Residential Traditional","FASt_12plus"
